playerId,periodType,period,date,teamId,opponentId,timeOnIce,assists,goals,pim,shots,games,hits,powerPlayGoals,powerPlayPoints,powerPlayTimeOnIce,evenTimeOnIce,penaltyMinutes,faceOffPct,gameWinningGoals,overTimeGoals,shortHandedGoals,shortHandedPoints,shortHandedTimeOnIce,blocked,plusMinus,points,shifts,ot,shutouts,ties,wins,losses,saves,powerPlaySaves,shortHandedSaves,evenSaves,shortHandedShots,evenShots,powerPlayShots,decision,savePercentage,gamesStarted,shotsAgainst,goalsAgainst,powerPlaySavePercentage,evenStrengthSavePercentage,win
8477504,singleSeason,20192020,,,,1480.07,26,5,24,120,65,34,1,12,113.5,1304.35,24,0.0,0,0,0,0,62.22,59,1,31,1756,,,,,,,,,,,,,,,,,,,,
8477940,singleSeason,20192020,,,,1173.17,33,25,30,203,71,36,3,5,94.43,1076.75,30,0.0,5,0,1,1,1.98,28,14,58,1519,,,,,,,,,,,,,,,,,,,,
8478398,singleSeason,20192020,,,,1497.22,35,38,34,239,71,18,9,17,234.18,1188.93,34,15.38,7,1,1,2,74.1,17,4,73,1695,,,,,,,,,,,,,,,,,,,,
8478424,singleSeason,20192020,,,,308.02,5,2,5,29,29,8,0,0,2.03,305.98,5,0.0,0,0,0,0,0.0,10,-2,7,408,,,,,,,,,,,,,,,,,,,,
8478476,singleSeason,20192020,,,,132.87,0,1,2,10,9,14,0,0,1.35,124.12,2,0.0,0,0,0,0,7.4,10,-1,1,186,,,,,,,,,,,,,,,,,,,,
8478891,singleSeason,20192020,,,,513.47,3,5,20,55,46,20,0,0,5.18,465.37,20,38.46,0,0,1,1,42.92,12,-9,8,691,,,,,,,,,,,,,,,,,,,,
8480014,singleSeason,20192020,,,,128.5,4,3,4,19,10,1,1,2,14.35,114.07,4,53.26,0,0,0,0,0.08,4,0,7,180,,,,,,,,,,,,,,,,,,,,
8480113,singleSeason,20192020,,,,1324.93,26,17,14,142,70,49,6,9,173.42,1050.13,14,47.82,3,2,0,0,101.38,47,1,43,1707,,,,,,,,,,,,,,,,,,,,
8480145,singleSeason,20192020,,,,1659.7,39,6,32,177,71,165,3,25,207.72,1388.2,32,0.0,1,0,0,0,63.78,78,10,45,1913,,,,,,,,,,,,,,,,,,,,
8481019,singleSeason,20192020,,,,135.13,0,1,0,4,22,5,0,0,0.18,133.95,0,53.96,1,0,0,0,1.0,6,-2,1,190,,,,,,,,,,,,,,,,,,,,
8481572,singleSeason,20192020,,,,144.5,4,1,4,10,8,3,0,1,7.17,136.72,4,0.0,0,0,0,0,0.62,5,3,5,177,,,,,,,,,,,,,,,,,,,,
8475722,singleSeason,20192020,,,,980.23,21,20,21,111,60,53,7,12,137.15,836.82,21,29.26,4,0,0,0,6.27,23,-4,41,1185,,,,,,,,,,,,,,,,,,,,
8475760,singleSeason,20192020,,,,159.03,1,1,8,18,13,19,0,0,16.18,137.85,8,39.58,0,0,0,0,5.0,7,3,2,231,,,,,,,,,,,,,,,,,,,,
8476329,singleSeason,20192020,,,,282.07,7,3,2,26,24,14,0,1,20.9,254.18,2,42.01,0,0,0,0,6.98,9,9,10,346,,,,,,,,,,,,,,,,,,,,
8476856,singleSeason,20192020,,,,1552.48,18,6,41,167,69,98,1,8,183.28,1292.77,41,0.0,1,1,0,1,76.43,88,-7,24,1655,,,,,,,,,,,,,,,,,,,,
8477021,singleSeason,20192020,,,,960.0,19,9,32,88,65,48,1,3,81.55,860.87,32,46.92,1,0,0,0,17.58,41,-2,28,1259,,,,,,,,,,,,,,,,,,,,
8477384,singleSeason,20192020,,,,751.4,5,3,39,48,56,77,0,0,0.2,727.37,39,0.0,1,0,0,0,23.83,53,1,8,964,,,,,,,,,,,,,,,,,,,,
8477951,singleSeason,20192020,,,,1087.45,34,11,20,95,70,12,2,13,157.18,929.37,20,42.55,2,0,0,0,0.9,34,3,45,1399,,,,,,,,,,,,,,,,,,,,
8478408,singleSeason,20192020,,,,969.28,7,4,37,65,56,76,0,0,2.68,902.18,37,0.0,1,0,0,0,64.42,58,14,11,1231,,,,,,,,,,,,,,,,,,,,
8478474,singleSeason,20192020,,,,896.38,10,15,33,109,66,201,0,0,1.68,801.27,33,51.06,3,0,1,1,93.43,29,0,25,1280,,,,,,,,,,,,,,,,,,,,
8479343,singleSeason,20192020,,,,1140.67,27,17,28,184,70,20,2,15,188.8,950.48,28,38.09,2,0,0,0,1.38,13,-6,44,1449,,,,,,,,,,,,,,,,,,,,
8479442,singleSeason,20192020,,,,1058.98,12,5,32,86,69,69,0,0,4.13,1017.05,32,0.0,0,0,0,0,37.8,70,10,17,1473,,,,,,,,,,,,,,,,,,,,
8480849,singleSeason,20192020,,,,222.85,3,1,14,27,20,14,0,0,6.08,216.68,14,37.7,1,0,0,0,0.08,3,2,4,324,,,,,,,,,,,,,,,,,,,,
8474166,singleSeason,20192020,,,,1096.9,13,3,23,75,51,43,0,4,69.38,940.8,23,0.0,0,0,0,0,86.72,117,-4,16,1271,,,,,,,,,,,,,,,,,,,,
8474565,singleSeason,20192020,,,,1692.83,36,16,20,225,70,47,6,22,216.68,1347.47,20,0.0,3,0,0,1,128.68,89,11,52,1998,,,,,,,,,,,,,,,,,,,,
8475188,singleSeason,20192020,,,,1421.03,7,2,40,73,71,201,0,0,4.17,1197.37,40,0.0,0,0,1,1,219.5,133,1,9,1749,,,,,,,,,,,,,,,,,,,,
8475913,singleSeason,20192020,,,,1261.85,42,21,27,168,65,56,6,17,163.38,973.17,27,34.78,3,0,0,1,125.3,51,15,63,1426,,,,,,,,,,,,,,,,,,,,
8476448,singleSeason,20192020,,,,1188.55,31,15,16,138,63,40,2,8,123.3,944.32,16,51.9,1,0,2,5,120.93,38,11,46,1393,,,,,,,,,,,,,,,,,,,,
8476539,singleSeason,20192020,,,,1140.65,25,22,28,235,66,99,6,12,146.35,993.5,28,42.64,3,1,0,0,0.8,12,6,47,1337,,,,,,,,,,,,,,,,,,,,
8476905,singleSeason,20192020,,,,931.12,15,11,16,73,65,52,1,2,43.43,808.93,16,45.33,5,1,2,3,78.75,32,24,26,1183,,,,,,,,,,,,,,,,,,,,
8477018,singleSeason,20192020,,,,1186.98,12,4,14,114,65,51,0,0,8.28,1086.85,14,0.0,1,0,0,0,91.85,76,5,16,1416,,,,,,,,,,,,,,,,,,,,
8477447,singleSeason,20192020,,,,1579.13,33,13,25,219,71,20,1,16,220.63,1348.33,25,0.0,4,2,1,1,10.17,69,12,46,1833,,,,,,,,,,,,,,,,,,,,
8477478,singleSeason,20192020,,,,700.93,12,7,39,99,71,213,0,0,4.4,693.35,39,64.28,1,0,0,0,3.18,11,0,19,1049,,,,,,,,,,,,,,,,,,,,
8477964,singleSeason,20192020,,,,928.25,15,11,23,75,69,144,0,0,7.52,810.42,23,45.42,2,0,2,3,110.32,33,4,26,1251,,,,,,,,,,,,,,,,,,,,
8478020,singleSeason,20192020,,,,885.4,10,6,10,99,68,21,0,3,97.08,778.1,10,48.33,0,0,0,0,10.22,22,-11,16,1190,,,,,,,,,,,,,,,,,,,,
8478403,singleSeason,20192020,,,,1502.87,42,36,34,227,68,40,11,27,263.82,1220.17,34,46.83,9,3,1,1,18.88,42,5,78,1596,,,,,,,,,,,,,,,,,,,,
8478434,singleSeason,20192020,,,,12.1,0,0,0,1,1,2,0,0,0.0,12.1,0,100.0,0,0,0,0,0.0,0,0,0,15,,,,,,,,,,,,,,,,,,,,
8478462,singleSeason,20192020,,,,320.02,5,5,8,42,28,39,1,1,2.72,302.13,8,48.18,1,0,0,0,15.17,7,3,10,439,,,,,,,,,,,,,,,,,,,,
8478499,singleSeason,20192020,,,,640.77,,,,,13,,,,,,,,,,,,,,,,,3,0,0,2,4,315,36,14,265,14,284,45,,0.918,9,343,28,80.0,93.30985915492957,
8479353,singleSeason,20192020,,,,919.98,10,9,28,64,70,69,1,2,20.28,759.05,28,48.17,2,0,0,2,140.65,67,-11,19,1331,,,,,,,,,,,,,,,,,,,,
8479748,singleSeason,20192020,,,,29.13,1,0,0,2,3,2,0,0,0.0,29.13,0,47.05,0,0,0,0,0.0,0,-1,1,42,,,,,,,,,,,,,,,,,,,,
8479980,singleSeason,20192020,,,,611.4,10,1,32,54,38,69,1,4,34.73,575.72,32,0.0,0,0,0,0,0.95,26,0,11,802,,,,,,,,,,,,,,,,,,,,
8480727,singleSeason,20192020,,,,229.02,1,0,4,9,16,10,0,0,0.0,213.03,4,0.0,0,0,0,0,15.98,16,3,1,309,,,,,,,,,,,,,,,,,,,,
8477444,singleSeason,20192020,,,,881.63,25,20,22,103,58,26,2,11,138.25,743.18,22,35.71,6,1,0,0,0.2,34,11,45,1096,,,,,,,,,,,,,,,,,,,,
8474586,singleSeason,20192020,,,,1033.08,24,16,12,136,58,37,4,11,150.48,882.0,12,33.33,1,0,0,0,0.6,39,1,40,1183,,,,,,,,,,,,,,,,,,,,
8474602,singleSeason,20192020,,,,913.9,9,3,6,86,46,36,0,6,126.25,780.27,6,0.0,0,0,0,0,7.38,50,-13,12,1157,,,,,,,,,,,,,,,,,,,,
8475208,singleSeason,20192020,,,,589.55,7,1,10,35,28,44,0,1,18.37,511.52,10,0.0,0,0,1,1,59.67,35,17,8,742,,,,,,,,,,,,,,,,,,,,
8475768,singleSeason,20192020,,,,1290.7,35,22,18,162,71,60,9,20,199.2,1076.15,18,45.0,4,1,0,0,15.35,28,3,57,1551,,,,,,,,,,,,,,,,,,,,
8475831,singleSeason,20192020,,,,2057.1,,,,,36,,,,,,,,,,,,,,,,,4,2,0,18,12,977,143,27,807,33,869,165,,0.916,36,1067,90,86.66666666666667,92.86536248561565,
8476457,singleSeason,20192020,,,,971.73,5,1,35,61,49,112,0,0,1.02,891.75,35,0.0,0,0,0,0,78.97,82,0,6,1148,,,,,,,,,,,,,,,,,,,,
8476467,singleSeason,20192020,,,,1090.88,7,3,41,76,69,153,0,0,1.58,1051.95,41,0.0,1,0,0,0,37.35,59,-6,10,1552,,,,,,,,,,,,,,,,,,,,
8476826,singleSeason,20192020,,,,984.58,20,10,49,110,70,78,1,6,49.45,832.52,49,54.07,5,1,2,3,102.62,20,-5,30,1322,,,,,,,,,,,,,,,,,,,,
8476904,singleSeason,20192020,,,,642.67,,,,,12,,,,,,,,,,,,,,,,,1,1,0,7,2,332,37,8,287,9,304,41,,0.938,11,354,22,90.2439024390244,94.4078947368421,
8476913,singleSeason,20192020,,,,524.07,7,5,8,50,45,52,0,2,20.95,494.32,8,47.0,1,0,0,0,8.8,14,-10,12,739,,,,,,,,,,,,,,,,,,,,
8476941,singleSeason,20192020,,,,417.88,5,1,17,25,29,27,0,0,2.48,402.02,17,0.0,1,0,0,0,13.38,39,-6,6,564,,,,,,,,,,,,,,,,,,,,
8477401,singleSeason,20192020,,,,417.77,1,3,77,39,43,87,0,0,2.22,406.68,77,21.05,1,0,0,0,8.87,27,-2,4,562,,,,,,,,,,,,,,,,,,,,
8477416,singleSeason,20192020,,,,879.13,15,21,12,162,49,43,3,6,121.6,757.07,12,31.57,5,0,0,0,0.47,16,8,36,1051,,,,,,,,,,,,,,,,,,,,
8477467,singleSeason,20192020,,,,24.32,0,0,2,2,3,1,0,0,0.0,24.32,2,0.0,0,0,0,0,0.0,6,-4,0,32,,,,,,,,,,,,,,,,,,,,
8477505,singleSeason,20192020,,,,950.92,17,5,16,72,57,21,1,5,118.33,747.5,16,45.98,1,0,0,0,85.08,31,-5,22,1244,,,,,,,,,,,,,,,,,,,,
8477930,singleSeason,20192020,,,,925.98,13,9,17,85,69,43,0,0,4.9,777.27,17,53.03,0,0,2,4,143.82,46,2,22,1287,,,,,,,,,,,,,,,,,,,,
8477955,singleSeason,20192020,,,,1005.48,21,14,17,150,66,89,2,6,111.38,861.43,17,46.41,4,1,0,0,32.67,27,6,35,1464,,,,,,,,,,,,,,,,,,,,
8478407,singleSeason,20192020,,,,1155.17,14,9,27,138,71,50,4,10,106.38,1044.83,27,0.0,1,0,0,0,3.95,47,15,23,1539,,,,,,,,,,,,,,,,,,,,
8478888,singleSeason,20192020,,,,9.88,0,0,0,0,1,1,0,0,0.0,9.3,0,0.0,0,0,0,0,0.58,2,-1,0,16,,,,,,,,,,,,,,,,,,,,
8479293,singleSeason,20192020,,,,1003.17,14,11,16,95,68,244,0,1,6.32,847.68,16,40.0,4,2,2,3,149.17,65,-1,25,1554,,,,,,,,,,,,,,,,,,,,
8479977,singleSeason,20192020,,,,469.4,15,11,12,44,27,45,2,2,23.77,444.08,12,100.0,0,0,0,0,1.55,13,17,26,514,,,,,,,,,,,,,,,,,,,,
8479985,singleSeason,20192020,,,,588.42,0,1,6,45,41,102,0,0,0.48,556.27,6,0.0,0,0,0,0,31.67,45,-4,1,735,,,,,,,,,,,,,,,,,,,,
