playerId,periodType,period,date,teamId,opponentId,timeOnIce,assists,goals,pim,shots,games,hits,powerPlayGoals,powerPlayPoints,powerPlayTimeOnIce,evenTimeOnIce,penaltyMinutes,faceOffPct,gameWinningGoals,overTimeGoals,shortHandedGoals,shortHandedPoints,shortHandedTimeOnIce,blocked,plusMinus,points,shifts,ot,shutouts,ties,wins,losses,saves,powerPlaySaves,shortHandedSaves,evenSaves,shortHandedShots,evenShots,powerPlayShots,decision,savePercentage,gamesStarted,shotsAgainst,goalsAgainst,powerPlaySavePercentage,evenStrengthSavePercentage,win
8482110,singleSeason,20212022,,,,1356.38,25,17,28,154,82,26,2,5,154.53,1177.2,28,35.42,2,0,1,2,24.65,35,-25,42,1766,,,,,,,,,,,,,,,,,,,,
8482125,singleSeason,20212022,,,,110.43,2,0,2,12,9,5,0,1,20.1,90.3,2,0.0,0,0,0,0,0.03,2,-5,2,156,,,,,,,,,,,,,,,,,,,,
8473504,singleSeason,20212022,,,,828.47,9,6,10,74,59,229,0,0,5.03,704.97,10,73.33,1,0,1,1,118.47,23,-6,15,1253,,,,,,,,,,,,,,,,,,,,
8473575,singleSeason,20212022,,,,1792.28,,,,,31,,,,,,,,,,,,,,,,,2,2,,10,17,891,108,24,759,26,833,119,,0.911,29,978,87,90.75630252100841,91.11644657863145,
8474709,singleSeason,20212022,,,,812.22,4,3,70,66,71,235,0,0,6.03,804.65,70,42.1,0,0,0,0,1.53,26,-2,7,1152,,,,,,,,,,,,,,,,,,,,
8475151,singleSeason,20212022,,,,1078.12,18,15,57,156,69,77,2,6,111.65,950.73,57,29.41,6,0,0,0,15.73,18,0,33,1429,,,,,,,,,,,,,,,,,,,,
8475231,singleSeason,20212022,,,,1017.27,6,10,48,91,74,138,0,0,5.5,875.15,48,55.56,3,0,1,1,136.62,43,-3,16,1503,,,,,,,,,,,,,,,,,,,,
8475314,singleSeason,20212022,,,,1263.73,18,28,34,159,76,94,9,13,179.08,1083.87,34,48.5,3,0,0,0,0.78,30,-11,46,1569,,,,,,,,,,,,,,,,,,,,
8475754,singleSeason,20212022,,,,1272.87,22,37,33,171,72,31,11,14,161.92,1058.38,33,49.37,5,0,0,0,52.57,43,-5,59,1615,,,,,,,,,,,,,,,,,,,,
8476419,singleSeason,20212022,,,,1360.93,21,18,30,126,77,171,4,7,159.25,1054.08,30,55.32,0,0,1,4,147.6,53,0,39,1845,,,,,,,,,,,,,,,,,,,,
8476429,singleSeason,20212022,,,,1205.82,15,3,55,80,61,77,0,0,3.7,1061.58,55,0.0,2,0,0,1,140.53,109,-5,18,1482,,,,,,,,,,,,,,,,,,,,
8476917,singleSeason,20212022,,,,1659.92,25,3,42,104,78,99,0,0,14.47,1465.95,42,0.0,0,0,0,2,179.5,128,20,28,2087,,,,,,,,,,,,,,,,,,,,
8477392,singleSeason,20212022,,,,108.72,0,0,0,3,11,16,0,0,0.0,105.9,0,100.0,0,0,0,0,2.82,6,-3,0,155,,,,,,,,,,,,,,,,,,,,
8477500,singleSeason,20212022,,,,1365.78,21,31,40,194,70,96,13,19,227.47,1055.67,40,57.01,4,0,1,1,82.65,45,3,52,1716,,,,,,,,,,,,,,,,,,,,
8477506,singleSeason,20212022,,,,1183.57,16,5,2,122,56,86,2,6,78.25,1015.77,2,0.0,0,0,0,1,89.55,130,0,21,1470,,,,,,,,,,,,,,,,,,,,
8478009,singleSeason,20212022,,,,3072.28,,,,,52,,,,,,,,,,,,,,,,,8,7,,26,18,1520,174,35,1311,40,1407,196,,0.925,52,1643,123,88.77551020408163,93.17697228144989,
8478115,singleSeason,20212022,,,,1035.77,20,15,30,154,78,66,1,3,44.65,916.53,30,42.02,3,0,2,3,74.58,12,13,35,1475,,,,,,,,,,,,,,,,,,,,
8478445,singleSeason,20212022,,,,1315.43,44,15,18,161,73,36,1,20,194.05,1119.8,18,46.33,1,0,0,0,1.58,17,-15,59,1450,,,,,,,,,,,,,,,,,,,,
8479328,singleSeason,20212022,,,,505.05,4,3,8,69,49,98,0,0,20.52,484.53,8,33.33,1,0,0,0,0.0,14,-9,7,671,,,,,,,,,,,,,,,,,,,,
8480222,singleSeason,20212022,,,,592.38,10,2,10,34,36,32,0,2,26.63,564.23,10,0.0,0,0,0,0,1.52,42,-6,12,792,,,,,,,,,,,,,,,,,,,,
8480789,singleSeason,20212022,,,,880.3,11,13,74,157,73,101,5,8,107.6,772.65,74,42.85,2,0,0,0,0.05,19,-6,24,1170,,,,,,,,,,,,,,,,,,,,
8480865,singleSeason,20212022,,,,1716.87,38,13,18,190,80,78,3,22,209.43,1453.3,18,0.0,4,1,0,0,54.13,154,-3,51,1980,,,,,,,,,,,,,,,,,,,,
8481014,singleSeason,20212022,,,,1611.15,10,3,53,107,79,227,0,0,8.38,1399.33,53,0.0,0,0,0,0,203.43,144,-9,13,1780,,,,,,,,,,,,,,,,,,,,
8479323,singleSeason,20212022,,,,1864.75,63,11,26,158,78,30,0,33,230.7,1467.12,26,0.0,2,1,1,2,166.93,128,18,74,2191,,,,,,,,,,,,,,,,,,,,
8480078,singleSeason,20212022,,,,882.73,14,8,14,135,67,24,0,1,71.23,810.35,14,43.4,1,0,0,0,1.15,27,-1,22,1093,,,,,,,,,,,,,,,,,,,,
8471218,singleSeason,20212022,,,,1270.02,43,17,36,167,65,62,3,20,206.42,1044.38,36,19.04,2,0,0,0,19.22,37,-15,60,1461,,,,,,,,,,,,,,,,,,,,
8471734,singleSeason,20212022,,,,2685.87,,,,,46,,,,,,,,,,,,,,,,,9,2,,23,13,1168,158,36,974,41,1055,188,,0.91,46,1284,116,84.04255319148936,92.32227488151659,
8474009,singleSeason,20212022,,,,1335.98,10,16,18,137,80,34,3,7,147.8,1059.37,18,51.35,0,0,1,1,128.82,102,-25,26,1876,,,,,,,,,,,,,,,,,,,,
8475184,singleSeason,20212022,,,,1517.13,25,52,24,258,81,141,26,35,240.23,1156.12,24,48.9,11,0,3,3,120.78,39,19,77,1856,,,,,,,,,,,,,,,,,,,,
8475752,singleSeason,20212022,,,,426.67,4,1,6,36,39,70,0,0,1.9,404.33,6,40.0,0,0,0,0,20.43,26,-11,5,633,,,,,,,,,,,,,,,,,,,,
8475839,singleSeason,20212022,,,,118.75,,,,,2,,,,,,,,,,,,,,,,,0,0,,1,1,79,15,1,63,1,66,16,,0.952,2,83,4,93.75,95.45454545454545,
8476389,singleSeason,20212022,,,,1447.78,30,21,78,168,81,185,6,12,233.05,1071.6,78,54.61,3,0,0,0,143.13,46,21,51,1727,,,,,,,,,,,,,,,,,,,,
8476459,singleSeason,20212022,,,,1590.8,52,29,12,219,81,67,15,28,242.23,1199.8,12,52.31,3,0,1,5,148.77,47,30,81,1902,,,,,,,,,,,,,,,,,,,,
8476624,singleSeason,20212022,,,,1320.27,20,13,69,116,79,130,0,0,47.05,1089.92,69,49.39,2,0,1,4,183.3,54,13,33,1627,,,,,,,,,,,,,,,,,,,,
8476885,singleSeason,20212022,,,,1816.93,28,11,88,204,81,207,1,4,97.17,1551.25,88,0.0,1,0,0,2,168.52,177,25,39,2240,,,,,,,,,,,,,,,,,,,,
8476918,singleSeason,20212022,,,,980.83,7,8,12,110,68,85,0,0,17.98,825.6,12,29.5,2,0,2,2,137.25,29,-24,15,1399,,,,,,,,,,,,,,,,,,,,
8476979,singleSeason,20212022,,,,956.87,15,3,14,79,59,45,0,4,113.73,838.53,14,0.0,0,0,0,0,4.6,55,-4,18,1189,,,,,,,,,,,,,,,,,,,,
8477380,singleSeason,20212022,,,,238.83,1,1,10,34,22,8,0,0,0.85,218.87,10,50.51,0,0,0,0,19.12,8,1,2,347,,,,,,,,,,,,,,,,,,,,
8478048,singleSeason,20212022,,,,3070.53,,,,,53,,,,,,,,,,,,,,,,,4,6,,36,13,1516,235,38,1243,38,1331,253,,0.935,52,1622,106,92.88537549407114,93.38842975206612,
8478550,singleSeason,20212022,,,,1441.12,74,22,18,177,75,22,5,37,224.3,1215.73,18,50.0,5,1,0,0,1.08,14,21,96,1490,,,,,,,,,,,,,,,,,,,,
8479324,singleSeason,20212022,,,,1567.83,11,4,48,73,78,129,0,0,5.33,1388.23,48,0.0,1,0,0,0,174.27,141,18,15,2061,,,,,,,,,,,,,,,,,,,,
8480817,singleSeason,20212022,,,,1689.85,13,7,24,102,82,151,1,1,34.2,1534.23,24,0.0,2,1,0,0,121.42,95,23,20,2096,,,,,,,,,,,,,,,,,,,,
8481554,singleSeason,20212022,,,,664.17,11,7,10,62,43,8,1,2,52.98,591.87,10,14.28,2,0,0,0,19.32,15,9,18,828,,,,,,,,,,,,,,,,,,,,
8481708,singleSeason,20212022,,,,182.08,2,0,0,8,12,4,0,0,10.97,170.97,0,0.0,0,0,0,0,0.15,13,-7,2,213,,,,,,,,,,,,,,,,,,,,
8482067,singleSeason,20212022,,,,40.73,1,0,2,4,3,4,0,0,0.52,40.22,2,0.0,0,0,0,0,0.0,1,-1,1,71,,,,,,,,,,,,,,,,,,,,
8482073,singleSeason,20212022,,,,665.48,9,2,9,25,43,60,0,1,3.72,639.95,9,0.0,0,0,0,0,21.82,52,5,11,840,,,,,,,,,,,,,,,,,,,,
8482109,singleSeason,20212022,,,,1105.3,12,19,37,110,79,108,0,2,93.43,1008.57,37,29.16,4,0,0,0,3.3,26,2,31,1377,,,,,,,,,,,,,,,,,,,,
8471686,singleSeason,20212022,,,,1236.97,13,3,28,76,71,94,0,0,1.82,1077.4,28,0.0,1,0,0,0,157.75,75,-1,16,1590,,,,,,,,,,,,,,,,,,,,
8475176,singleSeason,20212022,,,,91.22,4,1,0,6,4,1,0,2,6.63,74.93,0,0.0,0,0,0,0,9.65,6,2,5,117,,,,,,,,,,,,,,,,,,,,
8477499,singleSeason,20212022,,,,1415.08,14,2,38,97,66,230,0,1,44.97,1245.17,38,0.0,0,0,0,0,124.95,125,-9,16,1829,,,,,,,,,,,,,,,,,,,,
8478433,singleSeason,20212022,,,,297.25,,,,,5,,,,,,,,,,,,,,,,,1,0,,0,4,161,36,5,120,6,131,40,,0.91,5,177,16,90.0,91.6030534351145,
8474715,singleSeason,20212022,,,,1331.98,27,23,10,215,73,20,2,5,195.58,1007.85,10,29.41,6,1,3,3,128.55,45,-2,50,1835,,,,,,,,,,,,,,,,,,,,
8475235,singleSeason,20212022,,,,920.6,5,8,113,90,81,263,0,0,2.17,819.52,113,25.0,1,0,1,1,98.92,49,-11,13,1274,,,,,,,,,,,,,,,,,,,,
8476372,singleSeason,20212022,,,,562.37,2,1,29,32,43,75,0,0,2.47,526.05,29,0.0,0,0,0,0,33.85,67,-3,3,817,,,,,,,,,,,,,,,,,,,,
8476461,singleSeason,20212022,,,,591.43,11,6,14,79,29,22,2,5,82.4,446.88,14,55.6,2,0,0,1,62.15,18,-6,17,739,,,,,,,,,,,,,,,,,,,,
8476872,singleSeason,20212022,,,,1100.22,19,11,35,110,67,151,0,1,40.92,942.82,35,51.03,1,1,2,2,116.48,47,-9,30,1592,,,,,,,,,,,,,,,,,,,,
8477361,singleSeason,20212022,,,,2176.5,,,,,37,,,,,,,,,,,,,,,,,2,3,,20,14,897,117,34,746,38,824,140,,0.895,35,1002,105,83.57142857142857,90.53398058252428,
8477903,singleSeason,20212022,,,,1017.57,12,14,57,124,76,250,0,0,11.83,917.73,57,35.71,4,0,0,1,88.0,62,19,26,1472,,,,,,,,,,,,,,,,,,,,
8477948,singleSeason,20212022,,,,1837.6,24,7,34,123,80,64,0,0,54.18,1611.87,34,0.0,1,1,0,0,171.55,142,9,31,2278,,,,,,,,,,,,,,,,,,,,
8478011,singleSeason,20212022,,,,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0,0.0,0,0,0,0,0.0,0,0,0,0,,,,,,,,,,,,,,,,,,,,
8478439,singleSeason,20212022,,,,1391.45,36,16,77,220,79,80,3,10,215.8,1162.32,77,41.93,3,0,0,0,13.33,34,-23,52,1813,,,,,,,,,,,,,,,,,,,,
8479394,singleSeason,20212022,,,,2603.07,,,,,45,,,,,,,,,,,,,,,,,7,1,,13,24,1304,166,33,1105,38,1206,197,,0.905,44,1441,137,84.26395939086294,91.62520729684908,
8480015,singleSeason,20212022,,,,845.63,11,10,12,126,63,98,1,3,107.07,738.3,12,38.18,1,0,0,0,0.27,16,-2,21,1119,,,,,,,,,,,,,,,,,,,,
8480028,singleSeason,20212022,,,,765.73,11,5,14,85,55,44,1,2,103.28,658.18,14,48.39,0,0,0,0,4.27,29,-11,16,1073,,,,,,,,,,,,,,,,,,,,
8480068,singleSeason,20212022,,,,695.13,8,9,6,91,57,40,2,2,77.78,603.83,6,46.42,1,0,0,0,13.52,28,-21,17,961,,,,,,,,,,,,,,,,,,,,
8480220,singleSeason,20212022,,,,211.93,4,5,4,23,16,21,1,1,0.73,192.73,4,0.0,1,0,0,0,18.47,6,4,9,316,,,,,,,,,,,,,,,,,,,,
8480336,singleSeason,20212022,,,,110.23,2,0,4,18,6,9,0,1,10.6,94.35,4,0.0,0,0,0,0,5.28,9,-1,2,133,,,,,,,,,,,,,,,,,,,,
8480797,singleSeason,20212022,,,,1107.98,17,17,50,119,63,73,1,3,156.0,865.73,50,28.67,1,0,1,1,86.25,38,-11,34,1493,,,,,,,,,,,,,,,,,,,,
8481178,singleSeason,20212022,,,,163.47,0,0,4,4,10,5,0,0,0.12,153.4,4,0.0,0,0,0,0,9.95,19,-6,0,201,,,,,,,,,,,,,,,,,,,,
8481546,singleSeason,20212022,,,,572.43,7,3,6,33,30,20,1,4,68.78,487.45,6,0.0,0,0,0,0,16.2,40,-14,10,721,,,,,,,,,,,,,,,,,,,,
8481553,singleSeason,20212022,,,,154.48,4,0,0,18,10,15,0,1,30.3,124.18,0,75.0,0,0,0,0,0.0,2,-5,4,192,,,,,,,,,,,,,,,,,,,,
8477968,singleSeason,20212022,,,,3230.8,,,,,59,,,,,,,,,,,,,,,,,9,4,,20,24,1618,191,46,1381,53,1521,222,,0.901,52,1796,178,86.03603603603604,90.79552925706771,
8470604,singleSeason,20212022,,,,1342.98,26,19,38,200,76,99,3,6,154.35,1078.33,38,56.99,2,1,1,1,110.3,50,-8,45,1795,,,,,,,,,,,,,,,,,,,,
8471215,singleSeason,20212022,,,,751.52,22,20,24,129,41,21,9,20,154.27,596.88,24,43.61,5,1,0,0,0.37,18,-10,42,885,,,,,,,,,,,,,,,,,,,,
8471675,singleSeason,20212022,,,,1378.23,53,31,32,208,69,50,8,30,230.52,1140.23,32,52.41,9,1,0,0,7.48,37,19,84,1691,,,,,,,,,,,,,,,,,,,,
8471724,singleSeason,20212022,,,,2010.63,58,10,49,214,78,171,2,22,271.55,1628.35,49,0.0,3,2,0,0,110.73,122,20,68,2147,,,,,,,,,,,,,,,,,,,,
8474189,singleSeason,20212022,,,,1160.88,18,13,40,116,72,95,0,2,82.52,960.0,40,49.46,2,1,0,0,118.37,36,-4,31,1495,,,,,,,,,,,,,,,,,,,,
8474578,singleSeason,20212022,,,,1173.52,25,10,14,117,50,18,0,10,141.95,957.38,14,0.0,2,1,0,0,74.18,45,-14,35,1389,,,,,,,,,,,,,,,,,,,,
8475191,singleSeason,20212022,,,,995.88,22,16,8,150,56,55,3,7,100.97,795.9,8,50.0,3,0,2,4,99.02,23,4,38,1262,,,,,,,,,,,,,,,,,,,,
8475810,singleSeason,20212022,,,,1126.22,34,24,14,180,60,43,9,21,206.47,873.68,14,16.66,1,0,0,0,46.07,24,7,58,1395,,,,,,,,,,,,,,,,,,,,
8476433,singleSeason,20212022,,,,60.0,,,,,1,,,,,,,,,,,,,,,,,0,0,,1,0,20,0,1,19,1,22,0,,0.87,1,23,3,,86.36363636363636,
8476442,singleSeason,20212022,,,,1008.25,11,6,19,82,70,96,0,0,4.85,880.83,19,15.38,0,0,0,0,122.57,47,-20,17,1507,,,,,,,,,,,,,,,,,,,,
8476483,singleSeason,20212022,,,,1258.97,21,20,12,184,70,99,5,10,159.85,1097.8,12,45.57,2,1,0,0,1.32,44,0,41,1531,,,,,,,,,,,,,,,,,,,,
8476994,singleSeason,20212022,,,,860.05,12,13,24,92,62,25,1,1,11.23,823.57,24,42.85,2,0,0,0,25.25,13,-11,25,1109,,,,,,,,,,,,,,,,,,,,
8477244,singleSeason,20212022,,,,1195.78,9,4,14,82,78,149,0,0,0.37,1058.15,14,0.0,0,0,0,0,137.27,86,2,13,1596,,,,,,,,,,,,,,,,,,,,
8477404,singleSeason,20212022,,,,1527.4,44,40,44,264,76,72,7,22,269.93,1251.73,44,52.0,7,1,0,0,5.73,38,13,84,1825,,,,,,,,,,,,,,,,,,,,
8477435,singleSeason,20212022,,,,1554.15,22,6,24,111,75,90,0,0,4.67,1366.42,24,0.0,0,0,0,0,183.07,135,-9,28,1859,,,,,,,,,,,,,,,,,,,,
8477465,singleSeason,20212022,,,,3415.18,,,,,58,,,,,,,,,,,,,,,,,6,4,,34,18,1573,171,56,1346,61,1461,189,,0.919,56,1711,138,90.47619047619048,92.12867898699521,
8477969,singleSeason,20212022,,,,1127.17,17,2,38,83,72,122,0,0,19.72,1085.48,38,0.0,0,0,0,0,21.97,74,8,19,1490,,,,,,,,,,,,,,,,,,,,
8478569,singleSeason,20212022,,,,239.67,5,3,11,32,20,48,0,0,3.25,212.6,11,50.6,1,0,0,0,23.82,16,2,8,325,,,,,,,,,,,,,,,,,,,,
8480058,singleSeason,20212022,,,,72.9,0,0,2,7,4,6,0,0,0.4,70.43,2,0.0,0,0,0,0,2.07,4,-2,0,95,,,,,,,,,,,,,,,,,,,,
8482055,singleSeason,20212022,,,,226.23,2,3,4,40,22,12,0,0,19.65,204.88,4,34.61,0,0,0,0,1.7,7,-1,5,299,,,,,,,,,,,,,,,,,,,,
8482241,singleSeason,20212022,,,,175.57,4,2,4,9,17,23,0,0,8.75,166.82,4,33.33,0,0,0,0,0.0,3,12,6,260,,,,,,,,,,,,,,,,,,,,
8473473,singleSeason,20212022,,,,1005.03,11,10,84,95,82,209,2,3,92.43,911.95,84,55.88,0,0,0,0,0.65,22,-9,21,1429,,,,,,,,,,,,,,,,,,,,
8476891,singleSeason,20212022,,,,1367.08,20,4,24,118,73,40,0,5,103.25,1251.22,24,0.0,2,1,0,0,12.62,83,22,24,1842,,,,,,,,,,,,,,,,,,,,
8473419,singleSeason,20212022,,,,1347.38,48,32,97,242,70,78,7,27,238.57,994.2,97,34.14,6,1,2,2,114.62,20,16,80,1582,,,,,,,,,,,,,,,,,,,,
8474031,singleSeason,20212022,,,,1756.2,27,8,36,163,82,73,1,14,162.37,1412.42,36,0.0,1,0,0,0,181.42,135,-9,35,2066,,,,,,,,,,,,,,,,,,,,
8474037,singleSeason,20212022,,,,1321.22,14,24,25,186,82,34,9,9,213.85,1106.65,25,41.66,4,0,0,0,0.72,25,-33,38,1742,,,,,,,,,,,,,,,,,,,,
8475745,singleSeason,20212022,,,,1427.45,28,16,32,131,82,84,3,9,154.3,1139.67,32,49.09,5,2,0,1,133.48,39,-6,44,1762,,,,,,,,,,,,,,,,,,,,
8475762,singleSeason,20212022,,,,1376.23,10,4,48,64,76,133,0,0,1.85,1139.87,48,0.0,1,0,0,1,234.52,100,2,14,1791,,,,,,,,,,,,,,,,,,,,
8476854,singleSeason,20212022,,,,1597.85,22,5,46,142,71,70,1,5,68.48,1385.37,46,0.0,1,0,0,1,144.0,92,10,27,1814,,,,,,,,,,,,,,,,,,,,
8476999,singleSeason,20212022,,,,2330.43,,,,,41,,,,,,,,,,,,,,,,,2,1,,26,10,1045,172,44,829,45,901,194,,0.917,39,1140,95,88.65979381443299,92.00887902330743,
8477887,singleSeason,20212022,,,,547.08,5,4,11,51,44,100,0,0,2.6,468.78,11,58.45,0,0,0,0,75.7,36,-16,9,852,,,,,,,,,,,,,,,,,,,,
8477956,singleSeason,20212022,,,,1339.75,37,40,20,312,72,63,15,26,255.25,1082.65,20,33.33,9,1,0,0,1.85,14,13,77,1462,,,,,,,,,,,,,,,,,,,,
8478046,singleSeason,20212022,,,,966.18,15,18,16,138,76,66,3,4,88.35,877.12,16,0.0,1,0,0,0,0.72,33,6,33,1307,,,,,,,,,,,,,,,,,,,,
8478401,singleSeason,20212022,,,,1179.22,21,15,22,148,70,80,4,8,153.4,999.15,22,50.13,1,1,0,0,26.67,18,-21,36,1548,,,,,,,,,,,,,,,,,,,,
8478443,singleSeason,20212022,,,,1556.72,9,6,31,125,79,143,0,1,4.83,1335.9,31,0.0,0,0,1,1,215.98,104,2,15,2049,,,,,,,,,,,,,,,,,,,,
8478450,singleSeason,20212022,,,,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0,0.0,0,0,0,0,0.0,0,0,0,0,,,,,,,,,,,,,,,,,,,,
8478498,singleSeason,20212022,,,,1157.8,17,25,10,184,77,62,3,4,100.2,1009.18,10,45.45,8,2,0,0,48.42,25,6,42,1504,,,,,,,,,,,,,,,,,,,,
8479325,singleSeason,20212022,,,,1921.73,46,10,66,166,78,155,4,21,242.73,1510.9,66,0.0,5,1,1,1,168.1,130,31,56,2216,,,,,,,,,,,,,,,,,,,,
8479365,singleSeason,20212022,,,,699.22,10,8,57,100,60,119,0,0,4.17,662.83,57,39.32,1,0,0,0,32.22,22,10,18,950,,,,,,,,,,,,,,,,,,,,
8479546,singleSeason,20212022,,,,221.47,4,2,6,25,20,32,0,0,4.63,211.33,6,16.66,0,0,0,0,5.5,8,-1,6,326,,,,,,,,,,,,,,,,,,,,
8479987,singleSeason,20212022,,,,920.4,15,7,18,97,73,55,0,4,99.35,816.2,18,52.46,0,0,0,0,4.85,23,-16,22,1237,,,,,,,,,,,,,,,,,,,,
8480070,singleSeason,20212022,,,,95.45,1,0,0,2,8,2,0,1,1.73,87.92,0,0.0,0,0,0,0,5.8,9,-3,1,141,,,,,,,,,,,,,,,,,,,,
8480280,singleSeason,20212022,,,,2390.23,,,,,41,,,,,,,,,,,,,,,,,3,3,,23,14,1015,143,43,829,47,897,167,,0.914,39,1111,96,85.62874251497006,92.41917502787068,
8477480,singleSeason,20212022,,,,1024.82,,,,,19,,,,,,,,,,,,,,,,,1,1,,10,5,506,69,10,427,12,455,83,,0.92,16,550,44,83.13253012048193,93.84615384615384,
8480807,singleSeason,20212022,,,,839.65,10,0,16,44,42,100,0,0,2.05,741.12,16,0.0,0,0,0,0,96.48,60,-10,10,1132,,,,,,,,,,,,,,,,,,,,
8473446,singleSeason,20212022,,,,1330.38,17,8,24,139,77,165,0,1,17.88,1112.55,24,0.0,1,0,1,2,199.95,136,22,25,1833,,,,,,,,,,,,,,,,,,,,
8473449,singleSeason,20212022,,,,1241.48,24,21,43,174,74,59,8,14,131.72,1005.37,43,49.73,1,0,2,2,104.4,19,-15,45,1619,,,,,,,,,,,,,,,,,,,,
8475784,singleSeason,20212022,,,,1368.3,30,33,42,262,80,29,5,11,225.0,1142.23,42,40.62,4,0,0,0,1.07,20,-14,63,1669,,,,,,,,,,,,,,,,,,,,
8476878,singleSeason,20212022,,,,828.2,8,10,27,92,56,81,3,4,55.88,690.85,27,49.82,1,0,0,0,81.47,25,-7,18,1148,,,,,,,,,,,,,,,,,,,,
8477365,singleSeason,20212022,,,,963.85,8,2,32,80,60,156,0,0,1.77,889.02,32,0.0,0,0,0,0,73.07,62,-2,10,1256,,,,,,,,,,,,,,,,,,,,
