playerId,periodType,period,date,teamId,opponentId,timeOnIce,assists,goals,pim,shots,games,hits,powerPlayGoals,powerPlayPoints,powerPlayTimeOnIce,evenTimeOnIce,penaltyMinutes,faceOffPct,gameWinningGoals,overTimeGoals,shortHandedGoals,shortHandedPoints,shortHandedTimeOnIce,blocked,plusMinus,points,shifts,ot,shutouts,ties,wins,losses,saves,powerPlaySaves,shortHandedSaves,evenSaves,shortHandedShots,evenShots,powerPlayShots,decision,savePercentage,gamesStarted,shotsAgainst,goalsAgainst,powerPlaySavePercentage,evenStrengthSavePercentage,win
8474709,singleSeason,20222023,,,,903.03,12,7,63,82,81,295,0,0,4.28,891.83,63,33.33,1,0,0,0,6.92,43,4,19,1323,,,,,,,,,,,,,,,,,,,,
8475151,singleSeason,20222023,,,,940.42,17,16,24,122,55,76,3,5,126.75,799.17,24,37.5,3,0,0,0,14.5,17,13,33,1208,,,,,,,,,,,,,,,,,,,,
8475231,singleSeason,20222023,,,,1177.45,15,6,54,111,81,188,0,0,8.23,1016.9,54,53.35,0,0,0,2,152.32,58,0,21,1773,,,,,,,,,,,,,,,,,,,,
8475314,singleSeason,20222023,,,,1412.28,22,28,50,214,82,125,6,14,252.73,1158.8,50,54.0,4,0,0,0,0.75,57,-3,50,1756,,,,,,,,,,,,,,,,,,,,
8475754,singleSeason,20222023,,,,1511.7,39,36,24,222,82,50,6,17,243.95,1215.2,24,47.25,8,1,0,0,52.55,43,13,75,1870,,,,,,,,,,,,,,,,,,,,
8476419,singleSeason,20222023,,,,1233.25,27,13,14,123,70,175,5,8,166.42,930.98,14,57.25,2,0,3,4,135.85,61,-2,40,1753,,,,,,,,,,,,,,,,,,,,
8476429,singleSeason,20222023,,,,1724.37,18,6,83,119,82,107,0,0,3.57,1499.83,83,0.0,1,0,0,0,220.97,168,8,24,2065,,,,,,,,,,,,,,,,,,,,
8476917,singleSeason,20222023,,,,1320.77,15,6,36,97,61,77,0,0,7.57,1159.42,36,0.0,0,0,0,1,153.78,110,15,21,1750,,,,,,,,,,,,,,,,,,,,
8477392,singleSeason,20222023,,,,611.65,9,10,10,61,49,45,0,1,10.18,601.45,10,20.0,1,0,0,0,0.02,22,10,19,865,,,,,,,,,,,,,,,,,,,,
8477500,singleSeason,20222023,,,,1631.67,32,38,18,229,79,57,12,22,277.58,1239.22,18,56.85,5,1,4,5,114.87,55,-1,70,1965,,,,,,,,,,,,,,,,,,,,
8477506,singleSeason,20222023,,,,1714.22,21,5,14,126,82,140,1,5,85.8,1492.85,14,0.0,1,0,0,0,135.57,128,10,26,2218,,,,,,,,,,,,,,,,,,,,
8478009,singleSeason,20222023,,,,3587.07,,,,,62,,,,,,,,,,,,,,,,,7,6,,31,22,1699,219,49,1431,55,1538,245,,0.924374,60,1838,140,89.38775510204081,93.04291287386216,
8478115,singleSeason,20222023,,,,1036.4,13,17,31,131,76,47,1,3,74.23,929.52,31,51.56,4,0,0,0,32.65,6,8,30,1371,,,,,,,,,,,,,,,,,,,,
8478445,singleSeason,20222023,,,,1085.53,37,14,22,139,58,25,4,19,201.55,883.2,22,35.62,5,1,0,0,0.78,34,5,51,1217,,,,,,,,,,,,,,,,,,,,
8479328,singleSeason,20222023,,,,492.17,5,9,6,53,57,105,0,0,4.17,487.88,6,37.5,0,0,0,0,0.12,13,-6,14,702,,,,,,,,,,,,,,,,,,,,
8480222,singleSeason,20222023,,,,1190.7,18,5,22,89,71,38,0,2,46.57,1106.13,22,0.0,0,0,0,0,38.0,69,9,23,1546,,,,,,,,,,,,,,,,,,,,
8480789,singleSeason,20222023,,,,425.8,9,7,32,70,35,50,1,1,37.32,388.47,32,35.0,1,0,0,0,0.02,15,5,16,601,,,,,,,,,,,,,,,,,,,,
8480865,singleSeason,20222023,,,,1589.82,36,13,20,206,78,60,5,19,257.48,1296.2,20,0.0,2,1,0,0,36.13,104,4,49,1739,,,,,,,,,,,,,,,,,,,,
8481014,singleSeason,20222023,,,,1478.17,20,2,43,100,76,198,0,0,2.32,1322.58,43,0.0,0,0,0,1,153.27,129,13,22,1782,,,,,,,,,,,,,,,,,,,,
8481541,singleSeason,20222023,,,,244.83,1,2,2,20,17,26,0,0,23.12,221.38,2,0.0,1,0,0,0,0.33,16,5,3,312,,,,,,,,,,,,,,,,,,,,
8481601,singleSeason,20222023,,,,554.87,3,6,0,39,50,9,0,0,5.95,539.83,0,0.0,2,0,0,0,9.08,22,-4,9,833,,,,,,,,,,,,,,,,,,,,
8479323,singleSeason,20222023,,,,1998.97,60,12,34,159,82,25,1,29,292.77,1533.32,34,0.0,5,1,0,3,172.88,125,28,72,2165,,,,,,,,,,,,,,,,,,,,
8480078,singleSeason,20222023,,,,1086.6,23,22,30,177,74,36,3,5,101.67,981.92,30,39.78,4,1,0,0,3.02,38,15,45,1229,,,,,,,,,,,,,,,,,,,,
8471218,singleSeason,20222023,,,,1227.18,39,16,46,126,72,54,7,15,197.37,1000.03,46,51.59,6,1,0,0,29.78,35,-3,55,1550,,,,,,,,,,,,,,,,,,,,
8471734,singleSeason,20222023,,,,2234.75,,,,,41,,,,,,,,,,,,,,,,,6,2,,16,15,953,123,25,805,31,896,153,,0.882407,36,1080,127,80.3921568627451,89.84375,
8474009,singleSeason,20222023,,,,986.73,9,10,28,91,62,19,0,1,95.83,748.33,28,48.22,0,0,0,0,142.57,79,-5,19,1395,,,,,,,,,,,,,,,,,,,,
8475184,singleSeason,20222023,,,,1454.63,18,36,26,229,79,128,8,17,272.0,1052.32,26,45.24,3,1,4,4,130.32,24,21,54,1670,,,,,,,,,,,,,,,,,,,,
8475752,singleSeason,20222023,,,,614.62,9,7,14,54,61,103,0,0,4.12,599.92,14,50.0,0,0,0,0,10.58,29,-1,16,833,,,,,,,,,,,,,,,,,,,,
8476389,singleSeason,20222023,,,,1583.9,42,22,58,225,82,182,9,17,242.83,1275.97,58,56.07,3,0,0,0,65.1,44,3,64,1659,,,,,,,,,,,,,,,,,,,,
8476459,singleSeason,20222023,,,,1636.9,52,39,20,251,82,71,20,39,286.7,1191.65,20,49.5,5,0,1,2,158.55,48,25,91,1806,,,,,,,,,,,,,,,,,,,,
8476624,singleSeason,20222023,,,,1162.0,20,11,58,89,82,122,1,2,21.82,992.45,58,45.87,2,0,0,1,147.73,64,3,31,1433,,,,,,,,,,,,,,,,,,,,
8476885,singleSeason,20222023,,,,1738.07,22,8,63,199,82,218,2,5,92.12,1477.23,63,0.0,2,0,1,2,168.72,196,7,30,2042,,,,,,,,,,,,,,,,,,,,
8476918,singleSeason,20222023,,,,1102.45,14,11,20,123,81,98,0,0,6.22,976.68,20,22.22,4,0,1,1,119.55,40,13,25,1354,,,,,,,,,,,,,,,,,,,,
8476979,singleSeason,20222023,,,,1384.1,35,7,23,122,70,52,0,14,157.6,1215.05,23,0.0,2,0,0,0,11.45,63,9,42,1599,,,,,,,,,,,,,,,,,,,,
8477380,singleSeason,20222023,,,,158.42,1,1,8,27,17,9,0,0,0.53,152.02,8,53.13,0,0,0,0,5.87,4,3,2,222,,,,,,,,,,,,,,,,,,,,
8478048,singleSeason,20222023,,,,3488.77,,,,,58,,,,,,,,,,,,,,,,,8,3,,37,13,1575,175,36,1364,39,1474,206,,0.91623,58,1719,144,84.9514563106796,92.53731343283582,
8478550,singleSeason,20222023,,,,1607.83,63,29,36,204,82,26,9,36,294.12,1312.57,36,31.58,4,1,0,0,1.15,11,4,92,1573,,,,,,,,,,,,,,,,,,,,
8479324,singleSeason,20222023,,,,1186.92,17,1,45,75,63,68,0,0,1.77,1054.58,45,0.0,0,0,1,2,130.57,92,29,18,1478,,,,,,,,,,,,,,,,,,,,
8480817,singleSeason,20222023,,,,1734.22,34,9,47,113,79,162,0,3,41.98,1543.08,47,0.0,2,0,0,2,149.15,105,12,43,1967,,,,,,,,,,,,,,,,,,,,
8481554,singleSeason,20222023,,,,1255.17,22,18,8,125,82,26,0,3,73.05,1146.25,8,25.0,2,0,0,0,35.87,27,12,40,1473,,,,,,,,,,,,,,,,,,,,
8481708,singleSeason,20222023,,,,249.77,1,1,4,15,16,5,0,0,14.38,234.02,4,0.0,1,0,0,0,1.37,16,-2,2,283,,,,,,,,,,,,,,,,,,,,
8482067,singleSeason,20222023,,,,421.42,4,3,48,31,30,61,0,0,0.12,379.55,48,0.0,0,0,0,0,41.75,29,-4,7,646,,,,,,,,,,,,,,,,,,,,
8482073,singleSeason,20222023,,,,1273.45,13,5,16,79,81,147,0,0,4.27,1212.15,16,0.0,1,0,0,0,57.03,130,9,18,1583,,,,,,,,,,,,,,,,,,,,
8482109,singleSeason,20222023,,,,1232.78,23,16,33,135,81,141,3,4,111.38,1118.77,33,36.84,2,1,0,0,2.63,28,10,39,1405,,,,,,,,,,,,,,,,,,,,
8482157,singleSeason,20222023,,,,27.83,0,0,10,1,4,8,0,0,0.22,27.62,10,0.0,0,0,0,0,0.0,0,-2,0,39,,,,,,,,,,,,,,,,,,,,
8471686,singleSeason,20222023,,,,1491.88,12,3,43,55,82,152,0,0,3.87,1277.6,43,0.0,0,0,0,0,210.42,122,10,15,2046,,,,,,,,,,,,,,,,,,,,
8477499,singleSeason,20222023,,,,1407.78,17,3,32,86,74,162,1,5,57.3,1191.27,32,0.0,0,0,1,3,159.22,142,-4,20,1917,,,,,,,,,,,,,,,,,,,,
8478433,singleSeason,20222023,,,,1112.85,,,,,20,,,,,,,,,,,,,,,,,3,0,,3,12,506,68,17,421,20,474,81,,0.88,18,575,69,83.9506172839506,88.81856540084388,
8475235,singleSeason,20222023,,,,807.53,6,6,136,70,80,306,0,0,3.48,737.27,136,27.27,0,0,1,1,66.78,26,-11,12,1147,,,,,,,,,,,,,,,,,,,,
8476372,singleSeason,20222023,,,,1115.7,10,4,56,84,77,126,0,0,1.42,1036.37,56,0.0,0,0,0,1,77.92,161,1,14,1574,,,,,,,,,,,,,,,,,,,,
8476872,singleSeason,20222023,,,,1426.23,25,18,50,170,78,156,5,9,136.1,1119.6,50,47.26,0,0,3,7,170.53,57,-9,43,1879,,,,,,,,,,,,,,,,,,,,
8477361,singleSeason,20222023,,,,543.47,,,,,10,,,,,,,,,,,,,,,,,2,0,,5,3,223,25,6,192,6,215,36,,0.867704,9,257,34,69.44444444444444,89.30232558139535,
8477903,singleSeason,20222023,,,,990.8,9,13,69,88,84,268,0,0,0.75,866.28,69,23.08,3,0,0,1,123.77,83,5,22,1470,,,,,,,,,,,,,,,,,,,,
8477948,singleSeason,20222023,,,,1652.62,16,7,40,111,81,61,0,1,43.75,1461.37,40,0.0,1,0,1,1,147.5,137,-5,23,2184,,,,,,,,,,,,,,,,,,,,
8478439,singleSeason,20222023,,,,1206.98,30,31,77,191,60,55,5,15,176.77,919.37,77,46.67,5,0,3,6,110.85,38,-12,61,1496,,,,,,,,,,,,,,,,,,,,
8479394,singleSeason,20222023,,,,3163.77,,,,,55,,,,,,,,,,,,,,,,,10,2,,22,23,1510,194,51,1265,53,1379,233,,0.906907,54,1665,155,83.2618025751073,91.7331399564902,
8480015,singleSeason,20222023,,,,1341.9,22,27,16,231,77,125,8,12,181.12,1130.8,16,63.33,4,1,0,0,29.98,69,-17,49,1763,,,,,,,,,,,,,,,,,,,,
8480028,singleSeason,20222023,,,,1323.78,27,19,24,155,81,85,1,5,175.47,1132.03,24,45.85,3,0,0,0,16.28,53,-12,46,1745,,,,,,,,,,,,,,,,,,,,
8480068,singleSeason,20222023,,,,623.85,7,7,8,64,53,57,0,0,3.5,491.5,8,45.26,0,0,2,3,128.85,41,-2,14,978,,,,,,,,,,,,,,,,,,,,
8480220,singleSeason,20222023,,,,1456.92,25,13,12,107,82,86,3,8,150.95,1153.37,12,39.47,5,0,1,2,152.6,65,3,38,2055,,,,,,,,,,,,,,,,,,,,
8480336,singleSeason,20222023,,,,1037.95,10,3,36,94,70,77,0,1,14.73,956.0,36,0.0,1,0,0,0,67.22,104,-3,13,1235,,,,,,,,,,,,,,,,,,,,
8480797,singleSeason,20222023,,,,1394.88,24,15,41,145,82,71,0,2,160.68,1153.0,41,35.56,1,0,0,0,81.2,45,-1,39,1837,,,,,,,,,,,,,,,,,,,,
8481035,singleSeason,20222023,,,,644.92,,,,,12,,,,,,,,,,,,,,,,,0,1,,6,3,294,38,11,245,11,271,45,,0.899083,10,327,33,84.44444444444444,90.40590405904058,
8481178,singleSeason,20222023,,,,187.4,4,0,2,8,14,9,0,0,4.9,181.35,2,0.0,0,0,0,0,1.15,13,0,4,244,,,,,,,,,,,,,,,,,,,,
8481546,singleSeason,20222023,,,,1060.87,18,2,18,42,54,44,0,3,94.0,945.38,18,0.0,0,0,0,1,21.48,69,-1,20,1308,,,,,,,,,,,,,,,,,,,,
8482159,singleSeason,20222023,,,,132.53,4,3,8,15,8,12,0,1,17.47,114.67,8,0.0,0,0,0,0,0.4,10,2,7,169,,,,,,,,,,,,,,,,,,,,
8477968,singleSeason,20222023,,,,832.63,,,,,15,,,,,,,,,,,,,,,,,2,0,,5,7,417,53,16,348,19,383,64,,0.89485,13,466,49,82.8125,90.86161879895562,
8470604,singleSeason,20222023,,,,1082.8,16,13,30,139,79,80,4,9,122.68,871.72,30,59.38,2,1,0,1,88.4,54,-16,29,1599,,,,,,,,,,,,,,,,,,,,
8471215,singleSeason,20222023,,,,1523.6,56,27,82,240,82,53,11,36,335.4,1187.0,82,49.3,3,0,0,0,1.2,33,-12,83,1719,,,,,,,,,,,,,,,,,,,,
8471675,singleSeason,20222023,,,,1651.77,60,33,52,255,82,71,9,27,321.32,1325.9,52,52.98,9,1,0,0,4.55,47,8,93,1945,,,,,,,,,,,,,,,,,,,,
8471724,singleSeason,20222023,,,,1590.88,29,12,30,161,64,162,6,21,231.68,1299.3,30,0.0,3,3,1,1,59.9,108,-13,41,1731,,,,,,,,,,,,,,,,,,,,
8474189,singleSeason,20222023,,,,1242.52,13,10,46,140,84,93,0,0,13.5,1090.8,46,53.67,1,0,1,1,138.22,42,3,23,1633,,,,,,,,,,,,,,,,,,,,
8474578,singleSeason,20222023,,,,2100.43,76,25,36,209,82,33,5,27,278.42,1791.42,36,0.0,4,2,0,0,30.6,90,-26,101,2067,,,,,,,,,,,,,,,,,,,,
8475191,singleSeason,20222023,,,,1323.63,30,26,16,180,78,69,6,10,157.52,1064.72,16,57.14,4,1,4,4,101.4,32,11,56,1647,,,,,,,,,,,,,,,,,,,,
8475810,singleSeason,20222023,,,,1449.87,26,20,31,211,81,98,2,11,175.72,1144.83,31,50.0,2,1,0,1,129.32,50,-4,46,1921,,,,,,,,,,,,,,,,,,,,
8476433,singleSeason,20222023,,,,936.35,,,,,18,,,,,,,,,,,,,,,,,1,0,,5,8,397,62,6,329,7,370,70,,0.888143,14,447,50,88.57142857142857,88.91891891891892,
8476442,singleSeason,20222023,,,,1095.5,12,12,16,115,81,43,0,1,29.6,922.25,16,50.0,2,0,0,0,143.65,32,-15,24,1577,,,,,,,,,,,,,,,,,,,,
8476483,singleSeason,20222023,,,,1511.9,32,28,16,243,82,141,11,21,269.8,1241.5,16,47.62,2,0,0,0,0.6,53,-5,60,1791,,,,,,,,,,,,,,,,,,,,
8476994,singleSeason,20222023,,,,327.62,9,2,6,38,26,1,0,0,0.92,319.67,6,25.0,1,0,0,1,7.03,7,-1,11,428,,,,,,,,,,,,,,,,,,,,
8477244,singleSeason,20222023,,,,684.72,4,1,18,36,47,90,0,0,0.02,599.57,18,0.0,0,0,0,0,85.13,51,-4,5,961,,,,,,,,,,,,,,,,,,,,
8477404,singleSeason,20222023,,,,1569.05,37,36,46,244,78,83,11,23,303.73,1262.33,46,50.0,6,1,0,0,2.98,46,2,73,1836,,,,,,,,,,,,,,,,,,,,
8477435,singleSeason,20222023,,,,1555.93,18,8,28,141,78,83,0,0,4.12,1364.38,28,0.0,2,0,0,2,187.43,152,34,26,1880,,,,,,,,,,,,,,,,,,,,
8477465,singleSeason,20222023,,,,2650.03,,,,,47,,,,,,,,,,,,,,,,,7,2,,24,13,1286,192,46,1048,49,1145,220,,0.909477,47,1414,128,87.27272727272727,91.52838427947599,
8477969,singleSeason,20222023,,,,1399.7,23,1,58,96,68,133,0,0,11.8,1273.73,58,0.0,0,0,0,0,114.17,131,4,24,1749,,,,,,,,,,,,,,,,,,,,
8478569,singleSeason,20222023,,,,1102.08,9,14,21,102,77,244,0,0,10.7,961.35,21,53.83,2,0,0,2,130.03,81,-4,23,1403,,,,,,,,,,,,,,,,,,,,
8480058,singleSeason,20222023,,,,1143.68,16,5,44,108,75,88,1,3,64.27,1065.45,44,0.0,1,0,0,0,13.97,36,8,21,1584,,,,,,,,,,,,,,,,,,,,
8482055,singleSeason,20222023,,,,451.52,6,5,12,62,46,63,0,0,1.33,424.55,12,46.15,0,0,0,0,25.63,14,-3,11,647,,,,,,,,,,,,,,,,,,,,
8482241,singleSeason,20222023,,,,85.75,0,1,0,9,10,7,0,0,4.62,81.13,0,51.22,0,0,0,0,0.0,2,-1,1,125,,,,,,,,,,,,,,,,,,,,
8473473,singleSeason,20222023,,,,870.63,12,7,43,73,77,168,0,0,18.02,852.23,43,43.59,0,0,0,0,0.38,15,-13,19,1234,,,,,,,,,,,,,,,,,,,,
8476891,singleSeason,20222023,,,,1292.5,22,4,28,102,75,51,0,0,33.12,1245.48,28,0.0,2,0,0,0,13.9,78,46,26,1811,,,,,,,,,,,,,,,,,,,,
8480880,singleSeason,20222023,,,,203.88,3,4,11,17,23,44,0,0,0.27,195.52,11,0.0,1,0,0,0,8.1,6,2,7,334,,,,,,,,,,,,,,,,,,,,
8473419,singleSeason,20222023,,,,1352.55,46,21,74,183,73,81,9,29,249.3,993.95,74,38.6,4,0,0,1,109.3,22,27,67,1764,,,,,,,,,,,,,,,,,,,,
8474031,singleSeason,20222023,,,,1447.75,23,4,56,145,75,79,1,8,137.27,1213.07,56,0.0,0,0,0,0,97.42,115,-20,27,1692,,,,,,,,,,,,,,,,,,,,
8474037,singleSeason,20222023,,,,936.58,17,12,28,119,61,18,2,4,133.4,802.92,28,50.0,1,0,0,0,0.27,20,-3,29,1219,,,,,,,,,,,,,,,,,,,,
8475745,singleSeason,20222023,,,,1392.88,29,16,30,139,82,68,0,0,55.02,1126.58,30,52.6,0,0,1,5,211.28,63,29,45,1907,,,,,,,,,,,,,,,,,,,,
8475762,singleSeason,20222023,,,,957.53,7,5,23,38,54,106,0,0,1.7,787.05,23,0.0,2,0,2,2,168.78,88,12,12,1335,,,,,,,,,,,,,,,,,,,,
8476854,singleSeason,20222023,,,,1854.95,43,10,56,158,80,78,1,17,194.7,1478.25,56,0.0,2,1,0,0,182.0,100,49,53,2232,,,,,,,,,,,,,,,,,,,,
8476999,singleSeason,20222023,,,,2882.2,,,,,49,,,,,,,,,,,,,,,,,1,2,,40,6,1366,179,46,1141,49,1209,199,,0.937543,48,1457,91,89.9497487437186,94.37551695616212,
8477887,singleSeason,20222023,,,,694.03,8,4,44,60,61,167,0,0,3.75,612.03,44,52.51,0,0,1,1,78.25,42,-2,12,1026,,,,,,,,,,,,,,,,,,,,
8477956,singleSeason,20222023,,,,1604.28,52,61,38,407,82,91,18,37,314.43,1285.22,38,42.11,13,4,0,0,4.63,33,34,113,1820,,,,,,,,,,,,,,,,,,,,
8478046,singleSeason,20222023,,,,699.23,14,8,12,96,65,76,1,2,49.37,647.8,12,40.0,0,0,0,0,2.07,26,-5,22,984,,,,,,,,,,,,,,,,,,,,
8478401,singleSeason,20222023,,,,1316.58,36,21,16,131,82,67,3,8,140.3,1070.77,16,45.27,3,0,0,1,105.52,21,26,57,1781,,,,,,,,,,,,,,,,,,,,
8478443,singleSeason,20222023,,,,1412.3,13,3,38,94,75,128,0,0,1.52,1168.42,38,0.0,0,0,0,2,242.37,116,44,16,1838,,,,,,,,,,,,,,,,,,,,
8478450,singleSeason,20222023,,,,159.92,1,0,4,10,12,8,0,0,0.0,156.45,4,0.0,0,0,0,0,3.47,7,5,1,211,,,,,,,,,,,,,,,,,,,,
8478498,singleSeason,20222023,,,,1073.7,23,27,16,191,64,85,6,14,188.43,797.55,16,26.67,6,0,0,1,87.72,22,26,50,1495,,,,,,,,,,,,,,,,,,,,
8479325,singleSeason,20222023,,,,1494.3,45,7,54,105,67,84,2,19,181.07,1175.7,54,0.0,2,1,0,0,137.53,131,29,52,1850,,,,,,,,,,,,,,,,,,,,
8479365,singleSeason,20222023,,,,941.5,14,17,57,120,79,105,0,0,5.12,899.97,57,33.33,6,0,0,1,36.42,36,28,31,1345,,,,,,,,,,,,,,,,,,,,
8479546,singleSeason,20222023,,,,27.47,0,1,0,5,3,3,0,0,0.0,27.47,0,0.0,0,0,0,0,0.0,0,0,1,40,,,,,,,,,,,,,,,,,,,,
8479987,singleSeason,20222023,,,,721.4,19,9,24,81,69,53,1,1,5.27,661.95,24,49.17,3,0,0,0,54.18,33,14,28,1005,,,,,,,,,,,,,,,,,,,,
8480070,singleSeason,20222023,,,,554.37,7,1,8,25,35,16,0,1,45.92,505.27,8,0.0,0,0,0,0,3.18,37,-8,8,698,,,,,,,,,,,,,,,,,,,,
8480280,singleSeason,20222023,,,,2012.98,,,,,37,,,,,,,,,,,,,,,,,4,4,,24,6,877,136,28,713,31,770,152,,0.920252,33,953,76,89.47368421052632,92.5974025974026,
8477480,singleSeason,20222023,,,,1111.98,,,,,19,,,,,,,,,,,,,,,,,1,1,,9,9,526,65,21,440,23,492,79,,0.885522,19,594,68,82.27848101265823,89.43089430894308,
8480807,singleSeason,20222023,,,,1219.68,8,2,20,76,55,107,0,0,4.4,1063.13,20,0.0,0,0,0,1,152.15,91,14,10,1522,,,,,,,,,,,,,,,,,,,,
8473446,singleSeason,20222023,,,,1087.03,8,0,12,98,63,121,0,0,1.02,958.0,12,0.0,0,0,0,1,128.02,102,8,8,1504,,,,,,,,,,,,,,,,,,,,
8473449,singleSeason,20222023,,,,1100.07,17,11,34,150,75,78,1,4,61.48,952.25,34,46.86,3,0,1,1,86.33,25,-7,28,1437,,,,,,,,,,,,,,,,,,,,
8475784,singleSeason,20222023,,,,1374.38,47,35,39,242,79,21,8,21,253.8,1118.5,39,47.33,3,1,0,0,2.08,14,15,82,1667,,,,,,,,,,,,,,,,,,,,
8476878,singleSeason,20222023,,,,1038.15,8,10,14,114,80,96,0,1,5.22,916.23,14,45.41,0,0,0,0,116.7,49,-5,18,1477,,,,,,,,,,,,,,,,,,,,
